0.75717	1.15077	1.60051	1.07297	1.02877	-0.13033	-0.96858	-0.12837	-0.08411	-1.04132	-1.90588	-0.70450	-1.22695	-0.29214	0.37875	-0.85979	-0.52828	1.26476	-0.68495	-0.44872	0.80457	-0.03133	-1.05454	0.80422	1.18797	0.40030	-0.11121	0.00985	0.31155	-0.01851	-0.15482	-0.96654	-1.72151	0.34590	1.14144	1.61605	0.18655	0.05683	0.94277	0.71829	0.19368	-0.18274	1.06317	-0.17937	0.73641	-0.45759	-1.36040	-2.96557	0.66764	-0.17605	-0.76492	-1.15611	1.18784	1.11576	-1.05650	0.85994	-0.07619	-0.02495	0.93265	-0.72876	-1.94246	-2.16838	-1.00407	1.02968
0.91897	0.41921	1.02976	0.23370	-0.73182	-0.37837	-0.22343	-0.52748	-1.42501	-1.10827	0.60472	0.76861	-1.88648	-0.71931	0.13393	-0.55854	1.97741	-0.27545	0.15843	0.33529	2.08447	0.65125	-0.73607	0.50197	-0.11278	1.14486	-0.59949	0.73903	-0.82405	0.27294	-0.97698	-0.92324	0.81758	0.86786	-0.70654	1.09503	-0.34842	1.94367	0.12435	0.22848	-0.08341	-1.43513	-0.14446	-2.23402	-1.20796	-0.19345	0.45494	-0.58847	-1.29063	1.42739	-0.28243	-2.20771	0.68697	2.08562	-0.99471	0.79157	-2.14043	0.38850	0.70924	-1.42818	2.16293	-0.01320	1.45576	1.36135
-1.27719	0.42023	-0.05507	-0.17128	0.05769	-0.79926	-1.55031	2.76287	-0.21118	-0.53382	-0.15100	-0.42615	-0.37020	-0.00549	-1.27867	-0.40853	-0.81217	-0.55424	1.88822	1.64652	0.04279	1.66793	-0.39367	-0.96476	0.96722	0.13235	-0.23529	-0.96596	-0.45970	-0.29723	-0.71256	-0.53357	0.37929	1.38856	-0.88519	-0.72679	-0.67182	-0.20493	0.27873	0.47631	-0.38027	-0.13637	-0.16730	-0.50926	1.24370	1.38866	-0.18307	-0.47982	-0.03602	1.01096	-0.44462	-0.05144	-0.57413	1.48477	2.23861	1.63021	0.15021	1.29068	0.03972	0.51413	1.53418	0.38186	-1.51326	-0.72320
-1.45786	-0.52981	0.92081	-0.24632	-0.79660	0.81247	-0.36409	-1.23243	-2.26067	-0.13493	-2.33824	-0.56712	0.12439	-0.81401	-0.28060	0.25339	-1.38063	0.05730	-1.28367	-2.22515	1.13996	-0.55678	0.70074	0.25497	0.21064	-0.92727	-0.04510	0.13060	-0.26904	-0.14218	-2.39201	0.21215	-0.82116	0.08419	-1.12516	-1.06271	1.30684	0.17878	-0.74411	-0.92547	-0.00115	0.13739	0.31212	1.05821	0.59958	-1.38753	1.05801	-1.42873	-0.15974	0.79492	-1.66492	1.04376	-1.18609	1.18647	0.58444	1.09495	-0.51128	0.23350	1.11120	-0.97911	0.41876	1.04708	0.03238	-0.51483
0.50171	0.73196	0.31495	-1.04947	-0.36093	1.00919	-1.30368	-0.71199	-0.37551	0.98549	0.29470	-1.55141	1.27991	-2.11672	-0.96322	-1.12902	1.65486	0.36976	0.52679	-0.36617	-0.55218	-0.78241	1.14214	-0.20125	1.26354	-1.24412	0.17178	-0.31051	-0.12179	1.21379	0.68793	0.22667	-0.62380	1.19715	-0.62475	-0.45508	-0.66908	-0.70867	-0.52653	1.10337	-0.29014	-0.54380	1.36052	0.68809	-0.70519	1.69473	0.55986	0.06359	-0.72665	0.52352	-1.02779	0.06956	0.40792	0.71976	-0.01296	2.93399	0.08422	0.26400	0.37755	1.83622	0.24640	1.67244	0.17294	-0.88645
-1.00459	-0.49483	0.64836	-0.83436	-0.49859	0.79553	-0.72220	0.44860	0.62727	0.60464	-0.97681	-0.48110	2.37794	-1.55886	-1.85979	1.47611	-0.09899	-0.92371	0.30874	0.77748	0.22001	-0.21325	0.50584	-0.01144	-0.40919	-1.06942	1.20011	1.05812	-1.16893	0.05302	0.29899	-0.00366	1.22051	1.20906	1.26858	-0.53458	-0.28116	0.39064	-0.31531	-2.14237	-0.23549	-0.51844	0.39240	1.20492	-0.06151	0.88413	1.13339	0.27566	1.11345	1.82040	0.23236	0.05806	0.49535	0.46395	1.52886	-1.75478	0.17663	0.54615	0.24526	1.37936	-0.47257	0.46631	-0.40573	0.09972
-0.64952	-0.11722	0.71290	0.41560	-1.96088	0.65655	0.13645	0.81732	-0.33785	-0.68824	1.89697	-1.61371	0.70890	0.22965	-2.72290	0.23964	-0.28261	-1.33088	0.50552	0.63952	-1.31700	-1.83400	-0.37464	-0.77082	-0.12068	-1.19711	-0.22695	0.12209	1.05777	-2.07954	0.47645	-0.97860	-0.39650	0.92579	0.05028	0.69408	-1.88717	-0.41569	0.46970	-0.26771	1.04223	-0.77715	0.98092	1.97729	0.35597	-0.38362	-0.40641	-2.22767	-1.67892	-0.06176	-1.01941	1.32651	0.56729	1.02952	0.38198	0.40232	1.55958	0.44545	-1.36082	-0.33803	0.59178	0.81246	0.06023	-1.30268
-0.33761	-0.99567	1.21017	0.76275	-0.62906	0.01696	0.38373	-1.13748	0.67138	-0.39197	-2.14397	-0.79366	-0.06482	0.39356	-1.29757	0.23751	-0.20263	1.41666	0.76462	-0.78620	1.76327	-1.30715	-0.98507	1.86384	-0.17987	-0.01761	0.11868	2.32086	0.67752	-0.09787	-0.76518	-0.68806	-0.52543	1.72393	-0.81903	0.95429	-1.18100	0.33312	3.44168	0.74985	1.69319	1.20524	-0.11631	0.31828	2.48894	0.58246	-0.53020	-0.24337	-0.87456	1.11203	1.10335	-0.11863	0.50244	1.19751	-1.91206	1.01307	0.77570	1.86774	1.51115	-1.08462	-0.69312	0.34581	0.03940	-0.56198
0.97119	1.45534	-0.49852	1.77304	0.56912	0.93512	1.15502	0.34341	0.84748	-0.99739	-1.33147	0.60859	0.44587	-0.43800	-0.60749	-0.16701	-0.75359	1.06142	-0.44355	0.85187	0.11766	2.18404	-0.76674	0.09978	-0.43366	-0.50012	-0.53866	0.55618	-1.05446	0.43053	0.29058	-1.85539	1.37733	-0.69425	-1.04122	0.67595	-0.51948	-0.33236	-0.18612	0.55311	0.23331	1.68179	0.57148	-0.29112	2.03981	0.90047	0.83436	1.54912	-1.38413	-0.18603	-0.40090	0.14885	-0.99645	-0.53638	0.35969	2.07371	-0.13063	-0.14891	-0.61642	2.49357	1.44801	-0.87385	-0.02364	-1.66128
-1.06440	-1.21478	0.72560	-0.46140	-0.02442	0.01539	1.86580	0.04679	-0.86324	-0.64770	0.50807	-1.25937	0.41953	-1.63546	-0.66948	-0.85990	0.07939	0.56157	-1.46629	0.88488	0.48011	1.24419	0.14614	0.64392	-0.47263	1.09999	-0.63143	-0.48593	1.13837	2.32905	-0.67596	0.44706	-0.75158	0.84591	0.53977	0.82011	1.30031	-0.08821	-1.49836	-1.20290	0.57110	0.43603	-2.13404	0.73827	0.70929	-2.22209	0.38687	0.63645	-0.03719	0.14817	-0.26223	-0.79635	-1.35057	0.85334	-0.79263	1.57556	0.19759	-0.85033	1.06127	0.22470	-0.31548	-2.38471	-0.54690	2.48999
0.25539	0.28199	0.28849	0.04193	-0.19258	-0.19149	-0.83417	0.92661	-1.40675	0.16787	-0.35185	-0.58387	-1.32638	-1.65504	1.13443	2.15072	0.31337	-0.48777	-0.40239	-0.93025	2.24992	-0.15504	-0.07846	-0.32732	-0.49877	-0.61797	-0.33428	-0.47170	-0.06849	0.34349	0.94511	-1.53257	1.09961	0.55891	-0.32190	0.45723	-1.28064	0.32023	-1.47844	1.90683	0.04730	-0.10438	0.48992	-0.52948	0.60898	-0.10425	-0.73875	-0.51798	1.08619	0.01950	-1.90503	-0.16830	-1.25690	0.79853	0.50717	1.02092	-0.11746	-0.29268	0.31318	-0.48371	-0.54008	1.20941	0.16094	-0.31670
-1.12911	-0.87805	-0.47883	-0.14026	0.80701	-0.10549	0.19682	-0.75255	1.19533	-0.07560	-0.09974	0.54872	-0.25749	-1.39613	0.39555	0.06215	0.34634	-1.89860	-0.78671	-0.36690	0.20768	-0.90555	0.78182	0.10105	0.40421	1.05060	0.01903	1.43577	-1.06236	-0.03808	0.21107	1.25543	1.16066	-0.85017	-0.01912	1.18335	-0.67839	0.67769	0.03194	2.12111	-1.03115	0.17637	0.45561	0.08911	-0.12869	-0.93612	-0.82404	0.26508	-0.76335	-1.07600	-0.10497	0.52890	0.07677	-1.64929	0.74537	-2.19143	-1.47719	-0.75049	0.47392	1.23792	-2.16433	0.43538	-1.19368	-1.69795
-1.89766	-2.71196	-0.70429	0.30203	1.10498	1.02959	0.17205	0.73944	1.24934	0.09454	1.56475	1.55491	-0.50223	1.21331	-0.85061	-0.89576	0.70872	0.84031	-0.91468	1.28979	-1.52057	-1.11582	-1.76740	-0.12264	0.63152	-0.25963	1.91251	-0.70425	-2.21589	2.30469	-0.61762	-0.12595	1.13533	2.20697	0.36423	-2.65004	0.38257	1.19709	0.39289	-1.80421	-1.86217	1.28364	-0.83311	0.89107	-1.80016	-0.45823	-0.54111	-0.69349	1.26236	-0.50151	-1.36556	1.55199	1.68631	-0.69795	0.57229	-1.58131	0.34662	-0.73421	-1.95362	0.58223	-0.72141	-1.03180	-0.09330	-0.37099
-1.35689	0.20046	0.19938	-0.73430	2.09704	-0.38000	0.80943	0.54424	2.47492	-2.20605	-0.09807	2.27915	1.32739	0.38509	1.06361	0.43944	-0.12363	1.86899	-0.86054	1.29967	-1.99026	1.18905	0.08973	2.14711	1.11099	0.41684	0.59917	-1.07436	-1.65076	1.39655	-0.33171	1.73354	1.51013	-2.70952	-0.68898	-2.51587	2.51119	1.33703	-1.22762	-0.12619	-2.77015	-1.72315	-0.51890	0.19471	-0.05767	0.75624	0.18541	-0.24449	2.17676	-1.10968	-0.21734	0.88970	-1.07713	-1.08693	1.28293	0.75649	-1.22164	-0.98606	-1.85971	2.37888	0.29176	-1.18881	-1.64560	-1.16745
1.08524	-0.56103	-1.39807	1.29745	2.45153	0.70564	0.25178	1.47597	0.62136	-1.43006	0.86245	0.35025	1.03198	-1.32970	-0.54274	0.11101	-0.95323	1.92853	1.04528	1.07339	1.68854	0.37555	1.23052	-0.86263	0.12248	-0.50210	0.67600	0.69853	0.07656	-1.18865	-1.83295	2.67337	0.06819	0.28749	0.59720	0.19861	0.54628	0.17933	-1.01508	-1.19951	1.28128	1.16735	0.94005	0.61033	-0.56040	1.46029	-1.31232	0.18847	-0.06983	1.44759	0.61951	1.57557	0.60217	-0.22563	1.82668	0.19405	0.64505	-1.22006	-1.63554	1.12858	-1.57505	2.46065	-0.35218	0.67939
-1.08931	1.75346	3.28089	1.08005	0.09710	0.06282	-0.02342	1.32823	-0.57688	1.20348	1.10129	0.48030	-1.65294	-0.63154	-0.42888	-0.10926	-0.45879	-2.09172	0.46226	-0.28685	0.44735	0.24377	-0.07898	0.49634	0.60489	-1.55774	-0.14352	-0.91299	0.05617	-0.56388	0.50152	0.68860	-1.54692	0.65691	-0.48835	1.85063	-1.68837	0.64087	-1.41719	-0.35890	-1.01689	1.42750	0.00913	-0.96160	0.30400	0.38838	0.11740	1.25897	-0.68888	0.51469	-0.27795	-0.18913	-0.16778	0.27758	-0.05699	-0.93148	-1.16187	-0.33346	1.35192	0.12409	0.02853	0.95691	0.85819	-0.65123
-1.13266	0.09973	0.00782	0.12734	-1.31721	-0.67500	-0.39711	-1.52575	-1.21184	1.43327	0.08160	1.17902	0.89433	-0.78350	0.51936	-0.56052	0.20484	-0.51228	-0.65454	0.54823	0.13158	-0.48173	-0.89129	-0.59093	-0.87500	0.64590	0.76682	1.66474	-1.70383	0.08533	-0.00285	0.72261	-0.90471	0.44795	0.55867	0.67690	0.85097	-1.48104	0.75263	-0.41588	0.01332	-0.49605	-1.31974	-1.35621	0.75853	-1.77209	0.48906	-1.08369	-0.60513	2.46687	0.91578	-0.28703	0.04949	-0.12499	-0.20179	0.21811	0.36060	0.52956	3.36921	1.10698	-1.06177	-0.01964	1.09203	-1.12157
-0.89302	-0.79577	-1.53320	0.50650	0.16315	1.40907	0.49289	0.34185	0.18053	0.94150	1.94272	1.06369	-0.79278	-0.14754	1.39964	-0.26333	-2.04093	0.30988	-0.36490	-1.19949	-0.97366	1.27634	1.45691	-1.34087	-0.45231	1.01329	0.46403	-0.72858	-1.03038	-0.87323	-2.53407	-0.68936	0.75673	1.95335	-0.98217	-0.17685	-0.50003	2.01608	-0.64599	0.05171	-1.25059	2.46418	0.31950	-0.00096	0.23438	-0.73159	0.90452	1.29145	0.38171	-0.88024	0.83977	1.03274	0.59713	-0.92959	2.64801	-0.16882	-2.84040	0.73095	-0.42751	1.18144	-1.81809	0.28240	0.54813	-0.05287
-0.20212	-2.12881	0.08341	0.63433	0.30465	2.09451	-1.04855	0.70814	-1.39097	-0.01525	-0.51286	0.13277	2.13104	-0.94267	0.37065	-0.15072	0.76495	0.27332	-0.94288	-1.19406	-1.43591	-0.00353	1.70444	-0.73952	-0.96918	1.72631	1.40823	0.11891	1.55696	-1.15281	0.80022	-0.08384	0.16991	-0.93759	-0.66880	0.31321	1.21729	-0.18251	-1.02695	-0.01316	1.56160	1.69789	1.33039	0.39059	0.90593	-1.39585	-0.73400	-0.56971	0.12954	0.90574	-1.44567	-0.55652	-1.14669	-0.83121	-0.97173	-1.51924	0.68861	-1.45106	0.00119	0.11512	-0.33234	0.07978	0.58211	-0.89433
-0.23744	-0.65364	-0.11748	0.71677	-0.64658	0.12409	-1.52855	1.65092	0.54888	-0.20562	-0.97226	0.43308	-0.95515	-1.48936	0.29800	2.26390	-1.03050	0.59096	1.87025	-0.48943	-0.96240	0.89655	0.50082	2.14709	-1.64261	1.18756	-0.36441	-0.06675	-0.32336	-1.62989	-0.59578	0.13337	0.20535	0.30014	0.50771	-0.14780	1.14187	0.59922	-1.42086	-0.70124	0.97124	-0.75006	0.01317	0.29218	-0.96470	0.02634	-0.82647	0.48127	-0.34261	-0.26507	0.08621	-0.15831	0.13018	-0.81244	-0.39444	0.87194	0.07412	0.67174	0.66691	-0.31620	-1.20895	-1.21859	0.27358	0.04936
1.30899	0.73023	0.82035	-0.39879	-0.34276	1.61799	-0.92066	-0.95970	-1.07028	-0.84012	-0.58035	-2.26125	0.22264	-1.03737	-1.33163	-1.26549	0.08003	-1.36186	-0.67330	-1.60195	-1.82415	-0.00900	-0.31719	-0.67532	-0.15402	0.06902	0.19537	1.70161	0.40329	-0.79286	2.90734	0.87660	0.51281	-0.33463	0.02108	1.03925	2.13646	0.42788	-0.24140	-0.13686	2.86292	-0.84261	-0.40400	1.17759	-0.40525	-1.67353	0.38580	0.49547	-0.64690	-0.19971	-1.52883	0.98311	0.48964	0.02728	-1.35134	0.40641	-0.46716	0.21714	1.16934	-0.42116	0.21543	-0.39057	1.28167	0.70808
-0.56067	1.34123	-1.06219	-0.23644	0.50076	0.59804	0.59869	0.76680	-1.59443	-0.12812	-0.97697	-0.08398	0.39479	0.24953	2.17225	0.32962	1.66373	0.85729	-0.52764	1.36750	0.41823	-2.38188	-1.28036	1.05894	0.87466	1.00583	0.97995	1.94780	-0.46629	-0.34242	1.43709	0.79802	1.18116	-0.67000	1.38914	0.14241	-0.64479	1.68371	0.99787	-0.61709	-0.28660	2.06762	-0.66757	0.39916	-1.25086	1.11183	-2.43617	-1.30071	-0.52508	1.22824	0.36913	-1.74024	-0.29568	-0.67530	-1.18323	0.46035	0.56123	-0.09907	0.43214	1.44878	-0.53816	0.42939	-0.69223	-0.47271
0.45811	-0.58254	1.38908	-0.14793	1.17741	-0.65752	-0.22683	-0.43671	0.09162	0.00242	-0.94801	-1.26452	-2.04995	0.54283	-0.38610	0.76868	0.51889	1.25682	0.99137	-1.24623	-0.55993	0.13867	-1.04035	-0.56820	-0.46919	-0.79830	-1.79221	0.01425	0.51121	0.77242	0.40192	-0.10838	1.01261	0.25316	-0.83404	-0.41467	0.18882	-1.20491	1.28662	-0.49169	-0.06969	-1.57351	1.24800	-1.25386	1.44805	-0.87668	0.66717	-1.69105	-0.10364	0.18972	2.03981	-1.35539	-0.40016	-0.07606	-0.11717	-0.48041	-0.07012	0.58907	-0.36509	1.33767	-0.04233	0.79680	1.92811	-0.23773
-1.94494	-0.37466	0.80017	0.85879	-3.49576	-0.62336	-0.55874	-1.28479	-0.82789	-0.40441	0.47800	0.76851	-0.31833	-0.21700	-0.15288	1.41459	0.70413	1.88338	-0.07020	0.37159	-0.05790	-0.48899	0.31315	1.36340	-0.72987	0.61204	-1.34146	-1.23926	0.10657	-1.38978	-0.83441	-1.69973	1.16168	-0.68343	0.05366	-1.61262	-2.00321	-0.07374	-0.15916	-0.12892	-1.74753	-0.66817	0.88607	-1.00703	-0.20484	-0.02806	0.42121	-0.47645	0.44665	1.09766	0.35967	-1.64604	-0.03452	-0.47673	-1.72835	0.02921	-0.18545	0.84111	1.81332	-0.10815	-0.66995	0.79778	1.73073	-0.76173
-1.50293	0.99370	-1.48952	-2.48860	1.17248	0.42873	0.23859	1.00848	-1.14979	-0.06270	-0.00062	1.50429	1.52992	-1.16887	-0.02358	-0.02349	0.13253	-0.21631	-2.10869	-0.08857	-2.56009	1.87098	0.61853	0.00347	0.11409	0.66312	-0.19762	0.05390	0.74577	-0.95776	-0.14474	2.24077	-0.31352	0.39168	-0.55009	-1.03516	-0.48971	0.39705	0.49747	-1.63514	0.60446	-0.37536	0.11982	1.22495	-1.48252	-0.69086	0.80315	0.51875	-0.45929	-1.22703	1.78169	1.10434	-1.06987	0.33229	0.90661	-2.47995	-1.31932	-0.37972	-0.42037	1.24036	1.60072	-0.97718	-0.40392	-1.65394
-3.42600	-0.41111	1.63868	-0.61834	-0.67087	0.34811	-0.99797	-1.25592	-0.94427	-1.03492	0.34376	0.34796	-0.81569	-2.13698	0.81258	1.08776	0.15845	-1.07394	0.93199	0.99541	-2.07510	1.24348	-1.56213	-1.36158	0.06143	-0.76694	1.36085	-0.72643	0.28957	-0.06889	-0.82407	0.43884	1.23489	-0.36845	-1.00389	1.65326	-0.75650	0.61189	0.00809	-0.55094	-0.71950	0.22382	1.42178	0.97286	-1.24746	-0.02808	0.82010	-0.76913	-0.25453	0.66538	-1.48447	2.47253	0.98719	-1.01827	-0.24538	2.16659	0.07952	-0.38771	-0.15279	-0.37182	1.37785	-0.93571	0.92286	0.83112
-0.00097	1.23691	0.41668	-0.43529	2.02604	0.14037	-0.93757	-0.52766	-0.64047	0.38696	-0.97251	-0.57540	1.15530	0.66331	-0.83222	-1.80447	0.35335	0.43769	1.19041	-1.10708	0.72804	1.07223	0.34267	-0.75845	-0.18504	-0.26054	0.57822	0.36184	-1.26202	1.09660	-0.92175	0.23452	-0.19048	-1.35697	-1.01526	0.09818	0.39257	-0.47493	-0.10831	0.34353	0.32300	0.00917	-1.43432	-1.42795	0.04372	-1.71139	-0.33340	0.28479	-0.45625	-0.95954	0.78094	-0.18540	0.24450	0.75741	-0.90785	0.99228	0.07283	1.85071	-1.25681	0.21381	0.49605	-1.30444	-0.71490	0.29624
-0.51028	0.44610	-0.63187	0.58792	-0.32813	-3.12816	1.05867	0.23663	0.21583	-1.54263	0.10161	0.44354	2.39427	0.28968	0.20923	1.47414	0.32688	-0.64778	-0.67643	1.00144	1.86327	-0.90415	0.80458	1.45404	0.37367	-0.73644	-0.06011	-0.48682	-0.17384	2.02998	0.92779	1.82555	0.48273	0.20987	1.03354	-0.27200	0.37823	-0.32042	0.90558	0.07139	0.32214	0.83037	0.38397	-1.39234	0.14727	-2.25979	1.17601	1.03188	-0.82013	-0.73986	-1.32178	1.56176	0.20407	0.30530	-0.46418	-0.16504	0.89505	0.49851	-2.77493	0.36687	-0.48314	0.68745	0.33818	1.92285
-1.19364	-1.39197	-1.03128	-1.08985	0.12137	0.07115	-0.43291	2.00852	-0.07285	0.25650	-0.18041	1.52264	2.24741	-1.30199	1.07004	0.85426	0.03910	-0.69985	0.21218	0.29364	-0.80965	-0.11019	-0.51965	0.61999	0.08492	3.57154	0.61053	0.88030	-0.83267	0.21979	1.40639	2.53786	0.15519	-2.18490	-1.17157	-1.32338	0.52425	0.07849	-0.12745	-0.66321	-1.47927	-0.27288	1.77665	-1.04991	1.16570	0.22393	0.19520	2.35686	-0.70155	0.48238	0.93552	1.24585	-0.04317	0.18274	-0.29819	1.25985	0.71418	0.29183	-0.06963	-0.40215	-0.21733	-3.07075	0.89329	-0.25748
